DATE,MATERIAL_NAME,INBOUND,OUTBOUND,BEFORE,AFTER,NET_OUT_MT,REMAINING CAPACITY
12/1/2024,MAT-0148,0.0,24.75,232.9,208.15,39250.54,18749.46
12/1/2024,MAT-0193,0.0,15.64,85.68,70.04,39234.9,18765.1
12/1/2024,MAT-0198,0.0,1.38,571.565,570.1850000000001,39233.520000000004,18766.479999999996
12/1/2024,MAT-0261,0.0,1.0,383.5,382.5,39232.520000000004,18767.479999999996
12/1/2024,MAT-0265,0.0,148.5,300.2,151.7,39084.020000000004,18915.979999999996
12/1/2024,MAT-0270,76.5,0.0,-49.3,27.19999999999999,39160.520000000004,18839.479999999996
12/1/2024,MAT-0314,0.0,15.0,668.275,653.275,39145.520000000004,18854.479999999996
12/1/2024,MAT-0328,0.0,27.0,94.91500000000002,67.91500000000002,39118.520000000004,18881.479999999996
12/1/2024,MAT-0339,0.0,0.03,26.175,26.145,39118.490000000005,18881.509999999995
12/1/2024,MAT-0380,0.0,24.76,180.59,155.83,39093.73,18906.269999999997
12/1/2024,MAT-0382,0.0,49.5,1001.255,951.755,39044.23,18955.769999999997
12/1/2024,MAT-0413,247.5,0.0,343.45,590.95,39291.73,18708.269999999997
13/1/2024,MAT-0001,0.0,160.51,3114.2450000000003,2953.7350000000006,39131.22,18868.78
13/1/2024,MAT-0009,0.0,62.400000000000006,-26.0,-88.4,39068.82,18931.18
13/1/2024,MAT-0047,0.0,22.5,634.64,612.14,39046.32,18953.68
13/1/2024,MAT-0053,0.0,0.2,2.375,2.175,39046.12,18953.879999999997
13/1/2024,MAT-0065,0.0,0.2,699.2249999999999,699.0249999999999,39045.920000000006,18954.079999999994
13/1/2024,MAT-0082,0.0,45.0,576.075,531.075,39000.920000000006,18999.079999999994
13/1/2024,MAT-0097,0.0,49.5,222.125,172.625,38951.420000000006,19048.579999999994
13/1/2024,MAT-0137,0.0,49.51,573.45,523.94,38901.91,19098.089999999997
13/1/2024,MAT-0142,0.0,6.0,956.07,950.07,38895.91,19104.089999999997
13/1/2024,MAT-0144,0.0,229.5,837.585,608.085,38666.41,19333.589999999997
13/1/2024,MAT-0145,0.0,52.5,1858.035,1805.535,38613.91,19386.089999999997
13/1/2024,MAT-0150,0.0,0.05,255.9,255.85,38613.86,19386.14
13/1/2024,MAT-0200,0.0,0.6,1.2,0.6,38613.26,19386.739999999998
13/1/2024,MAT-0265,0.0,123.76,151.7,27.94,38489.5,19510.5
13/1/2024,MAT-0270,0.0,52.51,27.19999999999999,-25.31,38436.99,19563.010000000002
13/1/2024,MAT-0314,0.0,7.5,653.275,645.775,38429.49,19570.510000000002
13/1/2024,MAT-0317,0.0,24.75,286.425,261.675,38404.74,19595.260000000002
13/1/2024,MAT-0319,0.0,24.75,1114.455,1089.705,38379.99,19620.010000000002
13/1/2024,MAT-0321,0.0,24.75,162.30999999999997,137.55999999999997,38355.24,19644.760000000002
13/1/2024,MAT-0324,0.0,3.01,564.05,561.04,38352.229999999996,19647.770000000004
13/1/2024,MAT-0327,0.0,0.5,282.015,281.515,38351.729999999996,19648.270000000004
13/1/2024,MAT-0328,0.0,3.0,67.91500000000002,64.91500000000002,38348.729999999996,19651.270000000004
13/1/2024,MAT-0332,0.0,100.01,309.775,209.765,38248.719999999994,19751.280000000006
13/1/2024,MAT-0379,0.0,0.2,610.495,610.295,38248.52,19751.480000000003
13/1/2024,MAT-0382,0.0,24.75,951.755,927.005,38223.77,19776.230000000003
14/1/2024,MAT-0067,24.75,0.0,0.0,24.75,38248.52,19751.480000000003
14/1/2024,MAT-0097,74.25,0.0,172.625,246.875,38322.77,19677.230000000003
14/1/2024,MAT-0142,204.0,0.0,950.07,1154.0700000000002,38526.77,19473.230000000003
14/1/2024,MAT-0147,76.5,0.0,8.770000000000001,85.27,38603.27,19396.730000000003
14/1/2024,MAT-0176,51.0,0.0,103.8,154.8,38654.27,19345.730000000003
14/1/2024,MAT-0265,297.0,0.0,27.94,324.94,38951.27,19048.730000000003
14/1/2024,MAT-0321,148.5,0.0,137.55999999999997,286.05999999999995,39099.77,18900.230000000003
14/1/2024,MAT-0356,49.5,0.0,1.7249999999999996,51.225,39149.27,18850.730000000003
15/1/2024,MAT-0001,0.0,51.0,2953.7350000000006,2902.7350000000006,39098.27,18901.730000000003
15/1/2024,MAT-0009,0.0,41.6,-88.4,-130.0,39056.67,18943.33
15/1/2024,MAT-0013,0.0,6.0,417.325,411.325,39050.67,18949.33
15/1/2024,MAT-0015,0.0,2.75,1476.45,1473.7,39047.92,18952.08
15/1/2024,MAT-0046,0.0,0.05,825.375,825.325,39047.869999999995,18952.130000000005
15/1/2024,MAT-0053,0.0,0.2,2.175,1.975,39047.67,18952.33
15/1/2024,MAT-0084,0.0,74.25,109.755,35.504999999999995,38973.42,19026.58
15/1/2024,MAT-0137,0.0,24.75,523.94,499.19000000000005,38948.67,19051.33
15/1/2024,MAT-0142,0.0,48.02,1154.0700000000002,1106.0500000000002,38900.65,19099.35
15/1/2024,MAT-0144,0.0,102.0,608.085,506.085,38798.65,19201.35
15/1/2024,MAT-0145,0.0,76.5,1805.535,1729.035,38722.15,19277.85
15/1/2024,MAT-0149,0.0,5.08,0.0,-5.08,38717.07,19282.93
15/1/2024,MAT-0150,0.0,25.5,255.85,230.35,38691.57,19308.43
15/1/2024,MAT-0151,0.0,6.88,157.525,150.645,38684.69,19315.309999999998
15/1/2024,MAT-0195,0.0,0.5,453.99,453.49,38684.19,19315.809999999998
15/1/2024,MAT-0229,0.0,123.77,3.535000000000011,-120.235,38560.420000000006,19439.579999999994
15/1/2024,MAT-0264,0.0,74.25,485.99,411.74,38486.170000000006,19513.829999999994
15/1/2024,MAT-0265,0.0,24.75,324.94,300.19,38461.420000000006,19538.579999999994
15/1/2024,MAT-0270,0.0,25.5,-25.31,-50.81,38435.920000000006,19564.079999999994
15/1/2024,MAT-0314,0.0,10.5,645.775,635.275,38425.420000000006,19574.579999999994
15/1/2024,MAT-0318,0.0,24.75,75.74000000000001,50.99000000000001,38400.670000000006,19599.329999999994
15/1/2024,MAT-0319,0.0,0.03,1089.705,1089.675,38400.64000000001,19599.359999999993
15/1/2024,MAT-0321,0.0,297.01,286.05999999999995,-10.95,38103.630000000005,19896.369999999995
15/1/2024,MAT-0323,0.0,25.5,298.925,273.425,38078.130000000005,19921.869999999995
15/1/2024,MAT-0332,0.0,60.0,209.765,149.765,38018.130000000005,19981.869999999995
15/1/2024,MAT-0356,0.0,2.76,51.225,48.465,38015.37,19984.629999999997
15/1/2024,MAT-0357,0.0,0.05,82.85,82.8,38015.32,19984.68
15/1/2024,MAT-0378,0.0,12.38,64.375,51.995,38002.94,19997.059999999998
15/1/2024,MAT-0379,0.0,5.5,610.295,604.795,37997.44,20002.559999999998
15/1/2024,MAT-0382,0.0,24.75,927.005,902.255,37972.69,20027.309999999998
15/1/2024,MAT-0396,0.0,15.96,114.0,98.04,37956.73,20043.269999999997
15/1/2024,MAT-0413,99.0,0.0,590.95,689.95,38055.73,19944.269999999997
16/1/2024,MAT-0001,0.0,43.5,2902.7350000000006,2859.2350000000006,38012.23,19987.769999999997
16/1/2024,MAT-0013,0.0,15.0,411.325,396.325,37997.23,20002.769999999997
16/1/2024,MAT-0049,0.0,0.2,94.625,94.425,37997.030000000006,20002.969999999994
16/1/2024,MAT-0082,0.0,22.5,531.075,508.5750000000001,37974.530000000006,20025.469999999994
16/1/2024,MAT-0104,12.375,0.0,14.62,26.995,37986.905000000006,20013.094999999994
16/1/2024,MAT-0111,99.0,24.75,129.25,203.5,38061.155000000006,19938.844999999994
16/1/2024,MAT-0142,0.0,25.5,1106.0500000000002,1080.5500000000002,38035.655000000006,19964.344999999994
16/1/2024,MAT-0143,0.0,28.5,807.7900000000001,779.2900000000001,38007.155000000006,19992.844999999994
16/1/2024,MAT-0145,510.0,1.5,1729.035,2237.535,38515.655000000006,19484.344999999994
16/1/2024,MAT-0146,148.5,0.0,670.44,818.94,38664.155000000006,19335.844999999994
16/1/2024,MAT-0148,0.0,24.76,208.15,183.39,38639.395000000004,19360.604999999996
16/1/2024,MAT-0176,0.0,25.5,154.8,129.3,38613.895000000004,19386.104999999996
16/1/2024,MAT-0201,357.0,25.5,759.96,1091.46,38945.395000000004,19054.604999999996
16/1/2024,MAT-0229,0.0,0.5,-120.235,-120.735,38944.895000000004,19055.104999999996
16/1/2024,MAT-0250,12.375,0.0,0.0,12.375,38957.270000000004,19042.729999999996
16/1/2024,MAT-0256,0.0,24.75,148.4,123.65,38932.520000000004,19067.479999999996
16/1/2024,MAT-0265,0.0,173.35,300.19,126.84,38759.170000000006,19240.829999999994
16/1/2024,MAT-0266,0.0,24.75,-0.005,-24.755,38734.420000000006,19265.579999999994
16/1/2024,MAT-0268,229.5,0.0,302.7,532.2,38963.920000000006,19036.079999999994
16/1/2024,MAT-0270,0.0,15.0,-50.81,-65.81,38948.920000000006,19051.079999999994
16/1/2024,MAT-0295,0.0,1.38,110.225,108.845,38947.54000000001,19052.459999999992
16/1/2024,MAT-0314,0.0,27.0,635.275,608.275,38920.54000000001,19079.459999999992
16/1/2024,MAT-0316,148.5,0.0,0.7800000000000011,149.28,39069.04000000001,18930.959999999992
16/1/2024,MAT-0321,0.0,24.75,-10.95,-35.7,39044.29000000001,18955.709999999992
16/1/2024,MAT-0327,0.0,24.76,281.515,256.755,39019.530000000006,18980.469999999994
16/1/2024,MAT-0328,0.0,10.5,64.91500000000002,54.41500000000002,39009.030000000006,18990.969999999994
16/1/2024,MAT-0332,7.0,180.02,149.765,-23.255,38836.01000000001,19163.98999999999
16/1/2024,MAT-0340,0.0,24.95,639.5649999999999,614.6149999999999,38811.06000000001,19188.939999999988
16/1/2024,MAT-0352,0.0,2.75,21.65,18.9,38808.31000000001,19191.689999999988
16/1/2024,MAT-0353,0.0,24.76,156.575,131.815,38783.55000000001,19216.44999999999
16/1/2024,MAT-0356,0.0,11.0,48.465,37.465,38772.55000000001,19227.44999999999
16/1/2024,MAT-0382,0.0,24.75,902.255,877.5050000000001,38747.80000000001,19252.19999999999
16/1/2024,MAT-0388,99.0,0.0,21.725,120.725,38846.80000000001,19153.19999999999
16/1/2024,MAT-0390,0.0,0.1,185.72,185.62,38846.70000000001,19153.29999999999
16/1/2024,MAT-0415,0.0,99.15,536.25,437.1,38747.55000000001,19252.44999999999
17/1/2024,MAT-0001,0.0,102.01,2859.2350000000006,2757.2250000000004,38645.54000000001,19354.459999999992
17/1/2024,MAT-0009,0.0,62.4,-130.0,-192.4,38583.14000000001,19416.859999999993
17/1/2024,MAT-0015,0.0,24.75,1473.7,1448.95,38558.39000000001,19441.609999999993
17/1/2024,MAT-0050,0.0,0.03,224.2,224.17,38558.36000000001,19441.639999999992
17/1/2024,MAT-0103,0.0,1.38,116.92,115.54,38556.98000000001,19443.01999999999
17/1/2024,MAT-0143,0.0,27.0,779.2900000000001,752.2900000000001,38529.98000000001,19470.01999999999
17/1/2024,MAT-0144,510.0,0.03,506.085,1016.055,39039.95000000001,18960.04999999999
17/1/2024,MAT-0145,1020.0,60.0,2237.535,3197.535,39999.95000000001,18000.04999999999
17/1/2024,MAT-0150,0.0,0.05,230.35,230.3,39999.90000000001,18000.09999999999
17/1/2024,MAT-0151,0.0,0.2,150.645,150.44500000000002,39999.70000000001,18000.29999999999
17/1/2024,MAT-0229,0.0,24.75,-120.735,-145.485,39974.95000000001,18025.04999999999
17/1/2024,MAT-0264,148.5,0.0,411.74,560.24,40123.45000000001,17876.54999999999
17/1/2024,MAT-0265,0.0,123.75,126.84,3.0900000000000034,39999.70000000001,18000.29999999999
17/1/2024,MAT-0316,297.0,0.0,149.28,446.28,40296.70000000001,17703.29999999999
17/1/2024,MAT-0317,0.0,24.75,261.675,236.925,40271.95000000001,17728.04999999999
17/1/2024,MAT-0321,0.0,49.5,-35.7,-85.2,40222.45000000001,17777.54999999999
17/1/2024,MAT-0325,0.0,24.75,611.3,586.55,40197.70000000001,17802.29999999999
17/1/2024,MAT-0328,0.0,25.5,54.41500000000002,28.91500000000002,40172.20000000001,17827.79999999999
17/1/2024,MAT-0332,0.0,140.0,-23.255,-163.255,40032.20000000001,17967.79999999999
17/1/2024,MAT-0382,0.0,74.25,877.5050000000001,803.2550000000001,39957.95000000001,18042.04999999999
17/1/2024,MAT-0389,0.0,76.5,1948.715,1872.215,39881.45000000001,18118.54999999999
17/1/2024,MAT-0415,0.0,99.01,437.1,338.09000000000003,39782.44000000001,18217.55999999999
17/1/2024,MAT-0416,0.0,24.75,585.125,560.375,39757.69000000001,18242.30999999999
17/1/2024,MAT-0428,0.0,1.38,316.125,314.745,39756.31000000001,18243.689999999988
18/1/2024,MAT-0001,0.0,58.5,2757.2250000000004,2698.7250000000004,39697.81000000001,18302.189999999988
18/1/2024,MAT-0009,0.0,62.4,-192.4,-254.8,39635.41000000001,18364.58999999999
18/1/2024,MAT-0015,0.0,90.88,1448.95,1358.0700000000002,39544.53000000001,18455.469999999987
18/1/2024,MAT-0053,0.0,4.13,1.975,-2.155,39540.400000000016,18459.599999999984
18/1/2024,MAT-0057,0.0,0.3,33.4,33.1,39540.10000000001,18459.899999999987
18/1/2024,MAT-0084,0.0,49.7,35.504999999999995,-14.195,39490.400000000016,18509.599999999984
18/1/2024,MAT-0097,148.5,0.0,246.875,395.375,39638.900000000016,18361.099999999984
18/1/2024,MAT-0111,0.0,24.75,203.5,178.75,39614.150000000016,18385.849999999984
18/1/2024,MAT-0113,0.0,0.3,155.015,154.71499999999995,39613.85000000001,18386.149999999987
18/1/2024,MAT-0114,0.0,0.1,108.95,108.85,39613.750000000015,18386.249999999985
18/1/2024,MAT-0137,0.0,24.75,499.19000000000005,474.44000000000005,39589.000000000015,18410.999999999985
18/1/2024,MAT-0142,0.0,25.5,1080.5500000000002,1055.0500000000002,39563.500000000015,18436.499999999985
18/1/2024,MAT-0144,0.0,112.5,1016.055,903.555,39451.000000000015,18548.999999999985
18/1/2024,MAT-0145,0.0,57.0,3197.535,3140.535,39394.000000000015,18605.999999999985
18/1/2024,MAT-0178,0.0,0.03,2.6,2.5700000000000003,39393.970000000016,18606.029999999984
18/1/2024,MAT-0198,0.0,6.88,570.1850000000001,563.3050000000001,39387.09000000002,18612.90999999998
18/1/2024,MAT-0229,0.0,0.2,-145.485,-145.685,39386.89000000002,18613.10999999998
18/1/2024,MAT-0268,102.0,81.0,532.2,553.2,39407.89000000002,18592.10999999998
18/1/2024,MAT-0314,0.0,45.0,608.275,563.275,39362.89000000002,18637.10999999998
18/1/2024,MAT-0318,0.0,0.31,50.99000000000001,50.68000000000001,39362.58000000002,18637.419999999976
18/1/2024,MAT-0319,0.0,24.75,1089.675,1064.925,39337.83000000002,18662.169999999976
18/1/2024,MAT-0321,0.0,148.5,-85.2,-233.7,39189.33000000002,18810.669999999976
18/1/2024,MAT-0325,148.5,0.0,586.55,735.05,39337.83000000002,18662.169999999976
18/1/2024,MAT-0327,0.0,0.35,256.755,256.405,39337.480000000025,18662.519999999975
18/1/2024,MAT-0332,0.0,140.01,-163.255,-303.265,39197.47000000002,18802.529999999977
18/1/2024,MAT-0339,0.0,0.1,26.145,26.045,39197.370000000024,18802.629999999976
18/1/2024,MAT-0340,0.0,0.2,614.6149999999999,614.4149999999998,39197.17000000003,18802.829999999973
18/1/2024,MAT-0373,16.5,0.0,0.05,16.55,39213.67000000003,18786.329999999973
18/1/2024,MAT-0379,0.0,41.25,604.795,563.545,39172.42000000003,18827.579999999973
18/1/2024,MAT-0382,148.5,24.75,803.2550000000001,927.005,39296.17000000003,18703.829999999973
18/1/2024,MAT-0386,23.375,0.0,178.98000000000002,202.355,39319.54500000003,18680.454999999973
18/1/2024,MAT-0389,0.0,109.5,1872.215,1762.715,39210.04500000003,18789.954999999973
18/1/2024,MAT-0390,297.0,33.5,185.62,449.12,39473.54500000003,18526.454999999973
18/1/2024,MAT-0415,0.0,24.75,338.09000000000003,313.34000000000003,39448.79500000003,18551.204999999973
19/1/2024,MAT-0009,0.0,83.2,-254.8,-338.0,39365.59500000003,18634.40499999997
19/1/2024,MAT-0013,0.0,10.53,396.325,385.795,39355.06500000003,18644.93499999997
19/1/2024,MAT-0015,0.0,24.75,1358.0700000000002,1333.3200000000002,39330.31500000003,18669.68499999997
19/1/2024,MAT-0035,0.0,49.5,371.045,321.545,39280.81500000003,18719.18499999997
19/1/2024,MAT-0055,0.0,24.75,635.4599999999999,610.7099999999999,39256.06500000003,18743.93499999997
19/1/2024,MAT-0057,0.0,0.03,33.1,33.07,39256.03500000003,18743.964999999967
19/1/2024,MAT-0082,0.0,22.51,508.5750000000001,486.06500000000005,39233.52500000003,18766.47499999997
19/1/2024,MAT-0084,0.0,19.25,-14.195,-33.445,39214.27500000003,18785.72499999997
19/1/2024,MAT-0099,0.0,24.75,940.175,915.425,39189.52500000003,18810.47499999997
19/1/2024,MAT-0143,0.0,15.0,752.2900000000001,737.2900000000001,39174.52500000003,18825.47499999997
19/1/2024,MAT-0144,0.0,0.03,903.555,903.525,39174.49500000003,18825.50499999997
19/1/2024,MAT-0145,0.0,91.5,3140.535,3049.035,39082.99500000003,18917.00499999997
19/1/2024,MAT-0176,0.0,25.5,129.3,103.8,39057.49500000003,18942.50499999997
19/1/2024,MAT-0193,0.0,10.2,70.04,59.84,39047.295000000035,18952.704999999965
19/1/2024,MAT-0206,0.0,0.03,659.015,658.985,39047.265000000036,18952.734999999964
19/1/2024,MAT-0233,0.0,0.05,6.569999999999999,6.52,39047.21500000003,18952.784999999967
19/1/2024,MAT-0265,0.0,24.75,3.0900000000000034,-21.66,39022.46500000003,18977.534999999967
19/1/2024,MAT-0270,0.0,25.5,-65.81,-91.31,38996.96500000003,19003.034999999967
19/1/2024,MAT-0314,0.0,22.5,563.275,540.775,38974.46500000003,19025.534999999967
19/1/2024,MAT-0321,148.5,99.0,-233.7,-184.2,39023.96500000003,18976.034999999967
19/1/2024,MAT-0327,0.0,12.38,256.405,244.025,39011.585000000036,18988.414999999964
19/1/2024,MAT-0332,0.0,100.01,-303.265,-403.275,38911.57500000003,19088.424999999967
19/1/2024,MAT-0338,0.0,0.05,38.0,37.95,38911.52500000003,19088.47499999997
19/1/2024,MAT-0339,0.0,0.08,26.045,25.965,38911.44500000003,19088.55499999997
19/1/2024,MAT-0340,0.0,24.75,614.4149999999998,589.6649999999998,38886.69500000003,19113.30499999997
19/1/2024,MAT-0382,0.0,24.75,927.005,902.255,38861.94500000003,19138.05499999997
20/1/2024,MAT-0001,0.0,18.0,2698.7250000000004,2680.7250000000004,38843.94500000003,19156.05499999997
20/1/2024,MAT-0009,0.0,20.8,-338.0,-358.8,38823.145000000026,19176.854999999974
20/1/2024,MAT-0013,0.0,3.0,385.795,382.795,38820.145000000026,19179.854999999974
20/1/2024,MAT-0103,0.0,49.52,115.54,66.02000000000001,38770.62500000003,19229.37499999997
20/1/2024,MAT-0137,0.0,24.75,474.44000000000005,449.69000000000005,38745.87500000003,19254.12499999997
20/1/2024,MAT-0142,0.0,18.0,1055.0500000000002,1037.0500000000002,38727.87500000003,19272.12499999997
20/1/2024,MAT-0145,0.0,98.13,3049.035,2950.905,38629.74500000003,19370.25499999997
20/1/2024,MAT-0146,0.0,11.0,818.94,807.94,38618.74500000003,19381.25499999997
20/1/2024,MAT-0206,0.0,45.3,658.985,613.6850000000001,38573.44500000003,19426.55499999997
20/1/2024,MAT-0319,0.0,49.5,1064.925,1015.425,38523.94500000003,19476.05499999997
20/1/2024,MAT-0332,0.0,180.01,-403.275,-583.285,38343.93500000003,19656.064999999973
20/1/2024,MAT-0378,0.0,24.75,51.995,27.245,38319.18500000003,19680.814999999973
20/1/2024,MAT-0379,0.0,70.14,563.545,493.405,38249.04500000003,19750.954999999973
20/1/2024,MAT-0390,0.0,0.1,449.12,449.02,38248.94500000003,19751.05499999997
21/1/2024,MAT-0035,148.5,0.0,321.545,470.045,38397.44500000003,19602.55499999997
21/1/2024,MAT-0117,22.5,0.0,0.35,22.85,38419.94500000003,19580.05499999997
21/1/2024,MAT-0218,23.375,0.0,0.0,23.375,38443.32000000003,19556.67999999997
21/1/2024,MAT-0316,148.5,0.0,446.28,594.78,38591.82000000003,19408.17999999997
21/1/2024,MAT-0390,93.5,0.0,449.02,542.52,38685.32000000003,19314.67999999997
22/1/2024,MAT-0001,0.0,153.01,2680.7250000000004,2527.715,38532.31000000003,19467.689999999973
22/1/2024,MAT-0007,0.0,20.63,169.955,149.32500000000002,38511.68000000003,19488.31999999997
22/1/2024,MAT-0013,0.0,9.0,382.795,373.795,38502.68000000003,19497.31999999997
22/1/2024,MAT-0049,74.25,0.0,94.425,168.675,38576.93000000003,19423.06999999997
22/1/2024,MAT-0065,0.0,26.13,699.0249999999999,672.8949999999999,38550.80000000003,19449.199999999968
22/1/2024,MAT-0112,0.0,24.8,305.39,280.59,38526.00000000003,19473.99999999997
22/1/2024,MAT-0137,148.5,0.0,449.69000000000005,598.19,38674.50000000003,19325.49999999997
22/1/2024,MAT-0142,0.0,10.5,1037.0500000000002,1026.5500000000002,38664.00000000003,19335.99999999997
22/1/2024,MAT-0144,0.0,229.5,903.525,674.0250000000001,38434.50000000003,19565.49999999997
22/1/2024,MAT-0145,0.0,73.5,2950.905,2877.405,38361.00000000003,19638.99999999997
22/1/2024,MAT-0206,0.0,22.51,613.6850000000001,591.1750000000001,38338.49000000003,19661.509999999973
22/1/2024,MAT-0256,0.0,24.75,123.65,98.9,38313.74000000003,19686.259999999973
22/1/2024,MAT-0259,135.0,22.51,255.25,367.74,38426.230000000025,19573.769999999975
22/1/2024,MAT-0266,148.5,0.0,-24.755,123.745,38574.730000000025,19425.269999999975
22/1/2024,MAT-0268,0.0,51.0,553.2,502.2000000000001,38523.730000000025,19476.269999999975
22/1/2024,MAT-0314,0.0,7.5,540.775,533.275,38516.230000000025,19483.769999999975
22/1/2024,MAT-0316,148.5,0.0,594.78,743.28,38664.730000000025,19335.269999999975
22/1/2024,MAT-0318,148.5,0.0,50.68000000000001,199.18,38813.230000000025,19186.769999999975
22/1/2024,MAT-0319,0.0,222.75,1015.425,792.675,38590.480000000025,19409.519999999975
22/1/2024,MAT-0321,0.0,74.25,-184.2,-258.45,38516.230000000025,19483.769999999975
22/1/2024,MAT-0328,0.0,16.5,28.91500000000002,12.41500000000002,38499.730000000025,19500.269999999975
22/1/2024,MAT-0332,0.0,100.01,-583.285,-683.295,38399.72000000002,19600.279999999977
22/1/2024,MAT-0353,0.0,28.88,131.815,102.935,38370.840000000026,19629.159999999974
22/1/2024,MAT-0379,0.0,99.0,493.405,394.405,38271.840000000026,19728.159999999974
22/1/2024,MAT-0382,0.0,24.75,902.255,877.5050000000001,38247.090000000026,19752.909999999974
22/1/2024,MAT-0413,0.0,3.01,689.95,686.94,38244.08000000002,19755.919999999976
23/1/2024,MAT-0001,0.0,73.5,2527.715,2454.215,38170.58000000002,19829.419999999976
23/1/2024,MAT-0013,0.0,15.0,373.795,358.795,38155.58000000002,19844.419999999976
23/1/2024,MAT-0015,0.0,0.4,1333.3200000000002,1332.92,38155.18000000002,19844.819999999978
23/1/2024,MAT-0082,0.0,22.5,486.06500000000005,463.56500000000005,38132.68000000002,19867.319999999978
23/1/2024,MAT-0137,0.0,11.0,598.19,587.19,38121.68000000002,19878.319999999978
23/1/2024,MAT-0142,0.0,25.5,1026.5500000000002,1001.0500000000002,38096.18000000002,19903.819999999978
23/1/2024,MAT-0143,0.0,25.5,737.2900000000001,711.7900000000001,38070.68000000002,19929.319999999978
23/1/2024,MAT-0144,178.5,10.5,674.0250000000001,842.0250000000001,38238.68000000002,19761.319999999978
23/1/2024,MAT-0145,765.0,97.5,2877.405,3544.905,38906.18000000002,19093.819999999978
23/1/2024,MAT-0146,0.0,24.75,807.94,783.19,38881.43000000002,19118.569999999978
23/1/2024,MAT-0151,148.5,2.75,150.44500000000002,296.19500000000005,39027.18000000002,18972.819999999978
23/1/2024,MAT-0236,0.0,0.2,42.400000000000006,42.2,39026.980000000025,18973.019999999975
23/1/2024,MAT-0266,0.0,24.75,123.745,98.995,39002.230000000025,18997.769999999975
23/1/2024,MAT-0270,0.0,40.5,-91.31,-131.81,38961.730000000025,19038.269999999975
23/1/2024,MAT-0314,0.0,25.5,533.275,507.775,38936.230000000025,19063.769999999975
23/1/2024,MAT-0319,297.0,173.28,792.675,916.395,39059.950000000026,18940.049999999974
23/1/2024,MAT-0321,297.0,49.5,-258.45,-10.95,39307.450000000026,18692.549999999974
23/1/2024,MAT-0322,0.0,49.5,3.175,-46.325,39257.950000000026,18742.049999999974
23/1/2024,MAT-0328,0.0,10.5,12.41500000000002,1.9150000000000205,39247.450000000026,18752.549999999974
23/1/2024,MAT-0332,0.0,100.0,-683.295,-783.295,39147.450000000026,18852.549999999974
23/1/2024,MAT-0379,0.0,99.0,394.405,295.405,39048.450000000026,18951.549999999974
23/1/2024,MAT-0380,0.0,99.01,155.83,56.82000000000001,38949.440000000024,19050.559999999976
23/1/2024,MAT-0382,148.5,24.75,877.5050000000001,1001.255,39073.190000000024,18926.809999999976
23/1/2024,MAT-0390,0.0,5.5,542.52,537.02,39067.690000000024,18932.309999999976
23/1/2024,MAT-0415,0.0,99.0,313.34000000000003,214.34000000000003,38968.690000000024,19031.309999999976
23/1/2024,MAT-0416,0.0,0.08,560.375,560.295,38968.61000000002,19031.389999999978
23/1/2024,MAT-0428,198.0,0.0,314.745,512.745,39166.61000000002,18833.389999999978
24/1/2024,MAT-0001,0.0,51.0,2454.215,2403.215,39115.61000000002,18884.389999999978
24/1/2024,MAT-0007,148.5,0.0,149.32500000000002,297.82500000000005,39264.11000000002,18735.889999999978
24/1/2024,MAT-0015,0.0,49.18,1332.92,1283.74,39214.93000000002,18785.069999999978
24/1/2024,MAT-0035,247.5,0.05,470.045,717.4950000000001,39462.38000000002,18537.61999999998
24/1/2024,MAT-0049,0.0,24.75,168.675,143.925,39437.63000000002,18562.36999999998
24/1/2024,MAT-0053,0.0,9.73,-2.155,-11.885,39427.900000000016,18572.099999999984
24/1/2024,MAT-0082,0.0,22.5,463.56500000000005,441.06500000000005,39405.400000000016,18594.599999999984
24/1/2024,MAT-0084,0.0,24.75,-33.445,-58.195,39380.650000000016,18619.349999999984
24/1/2024,MAT-0085,0.0,0.1,16.0,15.9,39380.55000000002,18619.449999999983
24/1/2024,MAT-0097,0.0,23.38,395.375,371.995,39357.17000000002,18642.82999999998
24/1/2024,MAT-0105,24.75,0.0,0.0,24.75,39381.92000000002,18618.07999999998
24/1/2024,MAT-0112,0.0,24.75,280.59,255.84,39357.17000000002,18642.82999999998
24/1/2024,MAT-0143,0.0,12.0,711.7900000000001,699.7900000000001,39345.17000000002,18654.82999999998
24/1/2024,MAT-0144,0.0,43.5,842.0250000000001,798.5250000000001,39301.67000000002,18698.32999999998
24/1/2024,MAT-0145,255.0,58.53,3544.905,3741.375,39498.14000000002,18501.85999999998
24/1/2024,MAT-0160,24.75,0.0,0.0,24.75,39522.89000000002,18477.10999999998
24/1/2024,MAT-0178,0.0,0.03,2.5700000000000003,2.5400000000000005,39522.86000000002,18477.139999999978
24/1/2024,MAT-0196,0.0,0.7,50.7,50.0,39522.160000000025,18477.839999999975
24/1/2024,MAT-0229,0.0,27.51,-145.685,-173.195,39494.65000000002,18505.349999999977
24/1/2024,MAT-0234,0.0,0.05,717.025,716.975,39494.60000000002,18505.39999999998
24/1/2024,MAT-0268,0.0,0.03,502.2000000000001,502.1700000000001,39494.57000000002,18505.42999999998
24/1/2024,MAT-0276,116.875,0.0,202.025,318.9,39611.44500000002,18388.55499999998
24/1/2024,MAT-0314,0.0,18.009999999999998,507.775,489.765,39593.43500000002,18406.56499999998
24/1/2024,MAT-0319,297.0,74.25,916.395,1139.145,39816.18500000002,18183.81499999998
