,MATERIAL_NAME,DATE,INBOUND,OUTBOUND,BEFORE,AFTER,week,month,quarter,is_month_start,week_of_month,rolling_inbound_2,rolling_outbound_2,inbound_std_2,outbound_std_2,max_outbound_2,min_outbound_2,inbound_sum_2,outbound_sum_2,rolling_inbound_4,rolling_outbound_4,inbound_std_4,outbound_std_4,max_outbound_4,min_outbound_4,inbound_sum_4,outbound_sum_4,rolling_inbound_12,rolling_outbound_12,inbound_std_12,outbound_std_12,max_outbound_12,min_outbound_12,inbound_sum_12,outbound_sum_12,net_flow_2,net_flow_4,net_flow_12,weeks_since_last_inbound,weeks_since_last_outbound,OUTBOUND_target
2024,MAT-0105,2024-08-12,0.0,0.0,,,2024-08-12,8,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,0.0,3.439999999999997,6.88,0.0,0.0,6.88,0.0,1.1466666666666667,0.0,2.6780363679156407,6.88,0.0,0.0,13.76,0.0,-6.88,-13.76,25,3,0.8
2025,MAT-0105,2024-08-19,0.0,0.8,9.6,8.8,2024-08-19,8,3,0,4,0.0,0.4,0.0,0.5656854249492381,0.8,0.0,0.0,0.8,0.0,0.2,0.0,0.3999999999999735,0.8,0.0,0.0,0.8,0.0,1.2133333333333334,0.0,2.656769512476431,6.88,0.0,0.0,14.56,-0.8,-0.8,-14.56,26,0,0.0
2026,MAT-0105,2024-08-26,0.0,0.0,,,2024-08-26,8,3,0,5,0.0,0.4,0.0,0.5656854249492381,0.8,0.0,0.0,0.8,0.0,0.2,0.0,0.3999999999999735,0.8,0.0,0.0,0.8,0.0,0.64,0.0,1.9785026477800676,6.88,0.0,0.0,7.68,-0.8,-0.8,-7.68,27,1,0.0
2027,MAT-0105,2024-09-02,0.0,0.0,,,2024-09-02,9,3,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.3999999999999735,0.8,0.0,0.0,0.8,0.0,0.64,0.0,1.9785026477800676,6.88,0.0,0.0,7.68,0.0,-0.8,-7.68,28,2,0.0
2028,MAT-0105,2024-09-09,0.0,0.0,,,2024-09-09,9,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.3999999999999735,0.8,0.0,0.0,0.8,0.0,0.64,0.0,1.9785026477800676,6.88,0.0,0.0,7.68,0.0,-0.8,-7.68,29,3,0.3
2029,MAT-0105,2024-09-16,0.0,0.3,8.8,8.5,2024-09-16,9,3,0,4,0.0,0.15,0.0,0.21213203435596426,0.3,0.0,0.0,0.3,0.0,0.075,0.0,0.14999999999992905,0.3,0.0,0.0,0.3,0.0,0.6649999999999999,0.0,1.9715637540702675,6.88,0.0,0.0,7.9799999999999995,-0.3,-0.3,-7.9799999999999995,30,0,0.0
2030,MAT-0105,2024-09-23,0.0,0.0,,,2024-09-23,9,3,0,5,0.0,0.15,0.0,0.21213203435596426,0.3,0.0,0.0,0.3,0.0,0.075,0.0,0.14999999999992905,0.3,0.0,0.0,0.3,0.0,0.6649999999999999,0.0,1.9715637540702675,6.88,0.0,0.0,7.9799999999999995,-0.3,-0.3,-7.9799999999999995,31,1,0.05
2031,MAT-0105,2024-09-30,0.0,0.05,8.5,8.45,2024-09-30,9,3,0,6,0.0,0.025,0.0,0.03535533905932738,0.05,0.0,0.0,0.05,0.0,0.0875,0.0,0.14361406616337663,0.3,0.0,0.0,0.35,0.0,0.6691666666666666,0.0,1.9700828701228599,6.88,0.0,0.0,8.03,-0.05,-0.35,-8.03,32,0,0.0
2032,MAT-0105,2024-10-07,0.0,0.0,,,2024-10-07,10,4,0,2,0.0,0.025,0.0,0.03535533905932738,0.05,0.0,0.0,0.05,0.0,0.0875,0.0,0.14361406616337663,0.3,0.0,0.0,0.35,0.0,0.6691666666666666,0.0,1.9700828701228599,6.88,0.0,0.0,8.03,-0.05,-0.35,-8.03,33,1,0.5
2033,MAT-0105,2024-10-14,0.0,0.5,8.45,7.949999999999999,2024-10-14,10,4,0,3,0.0,0.25,0.0,0.3535533905932738,0.5,0.0,0.0,0.5,0.0,0.1375,0.0,0.24281337140551398,0.5,0.0,0.0,0.55,0.0,0.13749999999999998,0.0,0.26209384162584193,0.8,0.0,0.0,1.65,-0.5,-0.55,-1.65,34,0,0.0
2034,MAT-0105,2024-10-21,0.0,0.0,,,2024-10-21,10,4,0,4,0.0,0.25,0.0,0.3535533905932738,0.5,0.0,0.0,0.5,0.0,0.1375,0.0,0.24281337140551398,0.5,0.0,0.0,0.55,0.0,0.13749999999999998,0.0,0.26209384162584193,0.8,0.0,0.0,1.65,-0.5,-0.55,-1.65,35,1,0.0
2035,MAT-0105,2024-10-28,0.0,0.0,,,2024-10-28,10,4,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.24999999999995748,0.5,0.0,0.0,0.5,0.0,0.13749999999999998,0.0,0.26209384162584193,0.8,0.0,0.0,1.65,0.0,-0.5,-1.65,36,2,0.0
2036,MAT-0105,2024-11-04,0.0,0.0,,,2024-11-04,11,4,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.24999999999995748,0.5,0.0,0.0,0.5,0.0,0.13749999999999998,0.0,0.26209384162584193,0.8,0.0,0.0,1.65,0.0,-0.5,-1.65,37,3,1.38
2037,MAT-0105,2024-11-11,0.0,1.38,7.949999999999999,6.569999999999999,2024-11-11,11,4,0,3,0.0,0.69,0.0,0.9758073580374355,1.38,0.0,0.0,1.38,0.0,0.345,0.0,0.6899999999999846,1.38,0.0,0.0,1.38,0.0,0.1858333333333333,0.0,0.4081545681664749,1.38,0.0,0.0,2.2299999999999995,-1.38,-1.38,-2.2299999999999995,38,0,0.5
2038,MAT-0105,2024-11-18,0.0,0.5,6.569999999999999,6.069999999999999,2024-11-18,11,4,0,4,0.0,0.94,0.0,0.6222539674441617,1.38,0.5,0.0,1.88,0.0,0.47,0.0,0.650845603810903,1.38,0.0,0.0,1.88,0.0,0.22749999999999995,0.0,0.41295223144397164,1.38,0.0,0.0,2.7299999999999995,-1.88,-1.88,-2.7299999999999995,39,0,0.0
2039,MAT-0106,2024-02-19,12.375,0.0,0.0,12.375,2024-02-19,2,1,0,4,12.375,0.0,0.0,0.0,0.0,0.0,12.375,0.0,12.375,0.0,0.0,0.0,0.0,0.0,12.375,0.0,12.375,0.0,0.0,0.0,0.0,0.0,12.375,0.0,12.375,12.375,12.375,0,1,0.0
2040,MAT-0106,2024-02-26,0.0,0.0,,,2024-02-26,2,1,0,5,6.1875,0.0,8.750446417183525,0.0,0.0,0.0,12.375,0.0,6.1875,0.0,8.750446417183525,0.0,0.0,0.0,12.375,0.0,6.1875,0.0,8.750446417183525,0.0,0.0,0.0,12.375,0.0,12.375,12.375,12.375,1,2,0.0
2041,MAT-0106,2024-03-04,0.0,0.0,,,2024-03-04,3,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.125,0.0,7.144709581221619,0.0,0.0,0.0,12.375,0.0,4.125,0.0,7.144709581221619,0.0,0.0,0.0,12.375,0.0,0.0,12.375,12.375,2,3,0.0
2042,MAT-0106,2024-03-11,0.0,0.0,,,2024-03-11,3,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.09375,0.0,6.1875,0.0,0.0,0.0,12.375,0.0,3.09375,0.0,6.1875,0.0,0.0,0.0,12.375,0.0,0.0,12.375,12.375,3,4,0.0
2043,MAT-0106,2024-03-18,70.125,0.0,12.375,82.5,2024-03-18,3,1,0,4,35.0625,0.0,49.58586303070665,0.0,0.0,0.0,70.125,0.0,17.53125,0.0,35.0625,0.0,0.0,0.0,70.125,0.0,16.5,0.0,30.45244756173139,0.0,0.0,0.0,82.5,0.0,70.125,70.125,82.5,0,5,0.0
2044,MAT-0106,2024-03-25,0.0,0.0,,,2024-03-25,3,1,0,5,35.0625,0.0,49.58586303070665,0.0,0.0,0.0,70.125,0.0,17.53125,0.0,35.0625,0.0,0.0,0.0,70.125,0.0,13.75,0.0,28.05808706950636,0.0,0.0,0.0,82.5,0.0,70.125,70.125,82.5,1,6,0.0
2045,MAT-0106,2024-04-01,0.0,0.0,,,2024-04-01,4,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.53125,0.0,35.0625,0.0,0.0,0.0,70.125,0.0,11.785714285714286,0.0,26.135336301096807,0.0,0.0,0.0,82.5,0.0,0.0,70.125,82.5,2,7,0.0
2046,MAT-0106,2024-04-08,0.0,0.0,,,2024-04-08,4,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.53125,0.0,35.0625,0.0,0.0,0.0,70.125,0.0,10.3125,0.0,24.552785701713884,0.0,0.0,0.0,82.5,0.0,0.0,70.125,82.5,3,8,0.0
2047,MAT-0106,2024-04-15,0.0,0.0,,,2024-04-15,4,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.166666666666666,0.0,23.22285041182499,0.0,0.0,0.0,82.5,0.0,0.0,0.0,82.5,4,9,4.13
2048,MAT-0106,2024-04-22,0.0,4.13,82.5,78.37,2024-04-22,4,2,0,4,0.0,2.065,0.0,2.920351006300441,4.13,0.0,0.0,4.13,0.0,1.0325,0.0,2.065,4.13,0.0,0.0,4.13,8.25,0.413,22.08577030578739,1.3060206736495406,4.13,0.0,82.5,4.13,-4.13,-4.13,78.37,5,0,0.0
2049,MAT-0106,2024-04-29,0.0,0.0,,,2024-04-29,4,2,0,5,0.0,2.065,0.0,2.920351006300441,4.13,0.0,0.0,4.13,0.0,1.0325,0.0,2.065,4.13,0.0,0.0,4.13,7.5,0.37545454545454543,21.099540871782022,1.2452418531061638,4.13,0.0,82.5,4.13,-4.13,-4.13,78.37,6,1,0.0
2050,MAT-0106,2024-05-06,0.0,0.0,,,2024-05-06,5,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0325,0.0,2.065,4.13,0.0,0.0,4.13,6.875,0.3441666666666667,20.233789808140244,1.1922283058765772,4.13,0.0,82.5,4.13,0.0,-4.13,78.37,7,2,0.0
2051,MAT-0106,2024-05-13,0.0,0.0,,,2024-05-13,5,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0325,0.0,2.065,4.13,0.0,0.0,4.13,5.84375,0.3441666666666667,20.243343813461255,1.1922283058765772,4.13,0.0,70.125,4.13,0.0,-4.13,65.995,8,3,0.0
2052,MAT-0106,2024-05-20,0.0,0.0,,,2024-05-20,5,2,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.84375,0.3441666666666667,20.243343813461255,1.1922283058765772,4.13,0.0,70.125,4.13,0.0,0.0,65.995,9,4,0.0
2053,MAT-0106,2024-05-27,0.0,0.0,,,2024-05-27,5,2,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.84375,0.3441666666666667,20.243343813461255,1.1922283058765772,4.13,0.0,70.125,4.13,0.0,0.0,65.995,10,5,0.0
2054,MAT-0106,2024-06-03,0.0,0.0,,,2024-06-03,6,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.84375,0.3441666666666667,20.243343813461255,1.1922283058765772,4.13,0.0,70.125,4.13,0.0,0.0,65.995,11,6,0.0
2055,MAT-0106,2024-06-10,0.0,0.0,,,2024-06-10,6,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3441666666666667,0.0,1.1922283058765772,4.13,0.0,0.0,4.13,0.0,0.0,-4.13,12,7,0.0
2056,MAT-0106,2024-06-17,0.0,0.0,,,2024-06-17,6,2,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3441666666666667,0.0,1.1922283058765772,4.13,0.0,0.0,4.13,0.0,0.0,-4.13,13,8,0.0
2057,MAT-0106,2024-06-24,0.0,0.0,,,2024-06-24,6,2,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3441666666666667,0.0,1.1922283058765772,4.13,0.0,0.0,4.13,0.0,0.0,-4.13,14,9,0.3
2058,MAT-0106,2024-07-01,0.0,0.3,78.37,78.07000000000001,2024-07-01,7,3,1,1,0.0,0.15,0.0,0.21213203435596426,0.3,0.0,0.0,0.3,0.0,0.075,0.0,0.15,0.3,0.0,0.0,0.3,0.0,0.36916666666666664,0.0,1.1874913077831795,4.13,0.0,0.0,4.43,-0.3,-0.3,-4.43,15,0,0.0
2059,MAT-0106,2024-07-08,0.0,0.0,,,2024-07-08,7,3,0,2,0.0,0.15,0.0,0.21213203435596426,0.3,0.0,0.0,0.3,0.0,0.075,0.0,0.15,0.3,0.0,0.0,0.3,0.0,0.36916666666666664,0.0,1.1874913077831795,4.13,0.0,0.0,4.43,-0.3,-0.3,-4.43,16,1,0.0
2060,MAT-0106,2024-07-15,0.0,0.0,,,2024-07-15,7,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.15,0.3,0.0,0.0,0.3,0.0,0.024999999999999998,0.0,0.08660254037844396,0.3,0.0,0.0,0.3,0.0,-0.3,-0.3,17,2,0.0
2061,MAT-0106,2024-07-22,0.0,0.0,,,2024-07-22,7,3,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.15,0.3,0.0,0.0,0.3,0.0,0.024999999999999998,0.0,0.08660254037844396,0.3,0.0,0.0,0.3,0.0,-0.3,-0.3,18,3,0.0
2062,MAT-0106,2024-07-29,0.0,0.0,,,2024-07-29,7,3,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024999999999999998,0.0,0.08660254037844396,0.3,0.0,0.0,0.3,0.0,0.0,-0.3,19,4,0.0
2063,MAT-0106,2024-08-05,0.0,0.0,,,2024-08-05,8,3,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024999999999999998,0.0,0.08660254037844396,0.3,0.0,0.0,0.3,0.0,0.0,-0.3,20,5,0.0
2064,MAT-0106,2024-08-12,0.0,0.0,,,2024-08-12,8,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024999999999999998,0.0,0.08660254037844396,0.3,0.0,0.0,0.3,0.0,0.0,-0.3,21,6,0.0
2065,MAT-0106,2024-08-19,0.0,0.0,,,2024-08-19,8,3,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024999999999999998,0.0,0.08660254037844396,0.3,0.0,0.0,0.3,0.0,0.0,-0.3,22,7,0.0
2066,MAT-0106,2024-08-26,0.0,0.0,,,2024-08-26,8,3,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024999999999999998,0.0,0.08660254037844396,0.3,0.0,0.0,0.3,0.0,0.0,-0.3,23,8,0.0
2067,MAT-0106,2024-09-02,0.0,0.0,,,2024-09-02,9,3,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024999999999999998,0.0,0.08660254037844396,0.3,0.0,0.0,0.3,0.0,0.0,-0.3,24,9,0.0
2068,MAT-0106,2024-09-09,0.0,0.0,,,2024-09-09,9,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024999999999999998,0.0,0.08660254037844396,0.3,0.0,0.0,0.3,0.0,0.0,-0.3,25,10,0.0
2069,MAT-0106,2024-09-16,0.0,0.0,,,2024-09-16,9,3,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024999999999999998,0.0,0.08660254037844396,0.3,0.0,0.0,0.3,0.0,0.0,-0.3,26,11,0.0
2070,MAT-0106,2024-09-23,0.0,0.0,,,2024-09-23,9,3,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,12,0.05
2071,MAT-0106,2024-09-30,0.0,0.05,78.07000000000001,78.02000000000001,2024-09-30,9,3,0,6,0.0,0.025,0.0,0.03535533905932738,0.05,0.0,0.0,0.05,0.0,0.0125,0.0,0.025,0.05,0.0,0.0,0.05,0.0,0.004166666666666667,0.0,0.014433756729741226,0.05,0.0,0.0,0.05,-0.05,-0.05,-0.05,28,0,0.0
2072,MAT-0106,2024-10-07,0.0,0.0,,,2024-10-07,10,4,0,2,0.0,0.025,0.0,0.03535533905932738,0.05,0.0,0.0,0.05,0.0,0.0125,0.0,0.025,0.05,0.0,0.0,0.05,0.0,0.004166666666666667,0.0,0.014433756729741226,0.05,0.0,0.0,0.05,-0.05,-0.05,-0.05,29,1,0.0
2073,MAT-0106,2024-10-14,0.0,0.0,,,2024-10-14,10,4,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.025,0.05,0.0,0.0,0.05,0.0,0.004166666666666667,0.0,0.014433756729741226,0.05,0.0,0.0,0.05,0.0,-0.05,-0.05,30,2,0.0
2074,MAT-0106,2024-10-21,0.0,0.0,,,2024-10-21,10,4,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.025,0.05,0.0,0.0,0.05,0.0,0.004166666666666667,0.0,0.014433756729741226,0.05,0.0,0.0,0.05,0.0,-0.05,-0.05,31,3,0.0
2075,MAT-0106,2024-10-28,0.0,0.0,,,2024-10-28,10,4,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004166666666666667,0.0,0.014433756729741226,0.05,0.0,0.0,0.05,0.0,0.0,-0.05,32,4,0.0
2076,MAT-0106,2024-11-04,0.0,0.0,,,2024-11-04,11,4,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004166666666666667,0.0,0.014433756729741226,0.05,0.0,0.0,0.05,0.0,0.0,-0.05,33,5,0.0
2077,MAT-0106,2024-11-11,0.0,0.0,,,2024-11-11,11,4,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004166666666666667,0.0,0.014433756729741226,0.05,0.0,0.0,0.05,0.0,0.0,-0.05,34,6,0.0
2078,MAT-0106,2024-11-18,0.0,0.0,,,2024-11-18,11,4,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004166666666666667,0.0,0.014433756729741226,0.05,0.0,0.0,0.05,0.0,0.0,-0.05,35,7,0.05
2079,MAT-0106,2024-11-25,0.0,0.05,78.02000000000001,77.97000000000001,2024-11-25,11,4,0,5,0.0,0.025,0.0,0.03535533905932738,0.05,0.0,0.0,0.05,0.0,0.0125,0.0,0.025,0.05,0.0,0.0,0.05,0.0,0.008333333333333333,0.0,0.019462473604038515,0.05,0.0,0.0,0.1,-0.05,-0.05,-0.1,36,0,0.0
2080,MAT-0106,2024-12-02,0.0,0.0,,,2024-12-02,12,4,0,2,0.0,0.025,0.0,0.03535533905932738,0.05,0.0,0.0,0.05,0.0,0.0125,0.0,0.025,0.05,0.0,0.0,0.05,0.0,0.008333333333333333,0.0,0.019462473604038515,0.05,0.0,0.0,0.1,-0.05,-0.05,-0.1,37,1,0.0
2081,MAT-0106,2024-12-09,0.0,0.0,,,2024-12-09,12,4,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.025,0.05,0.0,0.0,0.05,0.0,0.008333333333333333,0.0,0.019462473604038515,0.05,0.0,0.0,0.1,0.0,-0.05,-0.1,38,2,0.0
2082,MAT-0106,2024-12-16,0.0,0.0,,,2024-12-16,12,4,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.025,0.05,0.0,0.0,0.05,0.0,0.008333333333333333,0.0,0.019462473604038515,0.05,0.0,0.0,0.1,0.0,-0.05,-0.1,39,3,34.39
2083,MAT-0106,2024-12-23,0.0,34.39,77.97000000000001,43.58000000000001,2024-12-23,12,4,0,5,0.0,17.195,0.0,24.31740220500537,34.39,0.0,0.0,34.39,0.0,8.5975,0.0,17.195,34.39,0.0,0.0,34.39,0.0,2.8699999999999997,0.0,9.926236126365502,34.39,0.0,0.0,34.44,-34.39,-34.39,-34.44,40,0,42.63
2084,MAT-0106,2024-12-30,0.0,42.63,43.58000000000001,0.950000000000017,2024-12-30,12,4,0,6,0.0,38.510000000000005,0.0,5.82655987697715,42.63,34.39,0.0,77.02000000000001,0.0,19.255000000000003,0.0,22.486802796306996,42.63,0.0,0.0,77.02000000000001,0.0,6.422499999999999,0.0,15.090663654904464,42.63,0.0,0.0,77.07,-77.02000000000001,-77.02000000000001,-77.07,41,0,0.0
2085,MAT-0107,2024-03-18,36.4,0.0,0.0,36.4,2024-03-18,3,1,0,4,36.4,0.0,0.0,0.0,0.0,0.0,36.4,0.0,36.4,0.0,0.0,0.0,0.0,0.0,36.4,0.0,36.4,0.0,0.0,0.0,0.0,0.0,36.4,0.0,36.4,36.4,36.4,0,1,0.0
2086,MAT-0107,2024-03-25,0.0,0.0,,,2024-03-25,3,1,0,5,18.2,0.0,25.73868683519033,0.0,0.0,0.0,36.4,0.0,18.2,0.0,25.73868683519033,0.0,0.0,0.0,36.4,0.0,18.2,0.0,25.73868683519033,0.0,0.0,0.0,36.4,0.0,36.4,36.4,36.4,1,2,0.0
2087,MAT-0107,2024-04-01,0.0,0.0,,,2024-04-01,4,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.133333333333333,0.0,21.015549798502377,0.0,0.0,0.0,36.4,0.0,12.133333333333333,0.0,21.015549798502377,0.0,0.0,0.0,36.4,0.0,0.0,36.4,36.4,2,3,0.0
2088,MAT-0107,2024-04-08,0.0,0.0,,,2024-04-08,4,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,0.0,18.2,0.0,0.0,0.0,36.4,0.0,9.1,0.0,18.2,0.0,0.0,0.0,36.4,0.0,0.0,36.4,36.4,3,4,0.0
2089,MAT-0107,2024-04-15,0.0,0.0,,,2024-04-15,4,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.279999999999999,0.0,16.27857487619847,0.0,0.0,0.0,36.4,0.0,0.0,0.0,36.4,4,5,0.0
2090,MAT-0107,2024-04-22,0.0,0.0,,,2024-04-22,4,2,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.066666666666666,0.0,14.860237772884613,0.0,0.0,0.0,36.4,0.0,0.0,0.0,36.4,5,6,0.0
2091,MAT-0107,2024-04-29,0.0,0.0,,,2024-04-29,4,2,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,13.75790681753587,0.0,0.0,0.0,36.4,0.0,0.0,0.0,36.4,6,7,0.0
2092,MAT-0107,2024-05-06,0.0,0.0,,,2024-05-06,5,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,12.869343417595164,0.0,0.0,0.0,36.4,0.0,0.0,0.0,36.4,7,8,0.0
2093,MAT-0107,2024-05-13,0.0,0.0,,,2024-05-13,5,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.044444444444444,0.0,12.133333333333333,0.0,0.0,0.0,36.4,0.0,0.0,0.0,36.4,8,9,0.0
2094,MAT-0107,2024-05-20,0.0,0.0,,,2024-05-20,5,2,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6399999999999997,0.0,11.5106906830129,0.0,0.0,0.0,36.4,0.0,0.0,0.0,36.4,9,10,0.0
2095,MAT-0107,2024-05-27,0.0,0.0,,,2024-05-27,5,2,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.309090909090909,0.0,10.975012942630595,0.0,0.0,0.0,36.4,0.0,0.0,0.0,36.4,10,11,0.0
2096,MAT-0107,2024-06-03,0.0,0.0,,,2024-06-03,6,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.033333333333333,0.0,10.507774899251189,0.0,0.0,0.0,36.4,0.0,0.0,0.0,36.4,11,12,0.0
2097,MAT-0107,2024-06-10,0.0,0.0,,,2024-06-10,6,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,13,0.0
2098,MAT-0107,2024-06-17,0.0,0.0,,,2024-06-17,6,2,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,14,0.0
2099,MAT-0107,2024-06-24,0.0,0.0,,,2024-06-24,6,2,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,15,0.0
2100,MAT-0107,2024-07-01,0.0,0.0,,,2024-07-01,7,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,16,0.0
2101,MAT-0107,2024-07-08,0.0,0.0,,,2024-07-08,7,3,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,17,0.0
2102,MAT-0107,2024-07-15,0.0,0.0,,,2024-07-15,7,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,18,0.0
